% Generated using: ./prepareCsv.py -d exp_2013-07-26T13:47:57+0200 -o exp_7_08_05.csv
272,0.733,0.0833,0.7156
273,0.832,0.0938,0.7191
274,0.879,0.0667,0.7215
275,1.268,0.1429,0.6937
276,0.51,0.12,0.667
277,0.691,0.0244,0.6413
278,0.713,0.129,0.5632
279,2.577,0.12,0.4832
280,3.461,0.0976,0.4106
281,4.124,0.1471,0.3488
282,0.296,0.037,0.2964
283,0.636,0.0784,0.2518
284,0.065,0.08,0.2139
285,0.055,0.0345,0.2006
286,0.412,0.0606,0.2029
287,0.397,0.0513,0.2053
288,0.293,0.027,0.2112
289,0.005,0.0,0.2173
290,0.106,0.0,0.2235
291,0.358,0.0,0.2112
292,1.626,0.1471,0.1904
293,2.02,0.0882,0.1717
294,1.323,0.0909,0.1548
295,0.436,0.1333,0.1396
296,0.313,0.0222,0.1258
297,0.009,0.0,0.1231
298,0.133,0.0667,0.1263
299,0.274,0.0233,0.1296
300,0.008,0.0,0.1354
301,0.006,0.0,0.1426
302,0.008,0.0,0.1503
303,0.01,0.0,0.1584
304,0.243,0.0357,0.1684
305,0.028,0.0,0.179
306,0.197,0.0833,0.1904
307,0.081,0.037,0.2024
308,0.009,0.0,0.2152
309,0.172,0.0769,0.233
310,0.085,0.0645,0.2523
311,0.178,0.1034,0.276
312,0.195,0.0588,0.2992
313,0.008,0.0,0.3244
314,0.184,0.1,0.3518
315,0.148,0.0588,0.3814
316,0.19,0.0789,0.4135
317,0.15,0.0541,0.4397
318,0.243,0.1429,0.4675
319,0.008,0.0,0.4971
320,0.198,0.0345,0.5285
321,0.054,0.0323,0.562
322,0.18,0.0312,0.6082
323,0.128,0.0333,0.6583
324,0.192,0.069,0.7125
325,0.006,0.0,0.7735
326,0.193,0.0556,0.8391
327,0.149,0.122,0.9103
328,0.177,0.1316,0.9876
329,0.183,0.1081,1.0
330,0.193,0.1154,1.0
331,0.137,0.1364,1.0
332,0.21,0.1463,1.0
333,0.163,0.1429,1.0
334,0.086,0.0882,1.0
335,0.231,0.1667,1.0
336,0.181,0.1667,1.0
337,0.186,0.1111,1.0
338,0.19,0.0625,1.0
339,0.154,0.0811,1.0
340,0.198,0.0952,1.0
341,0.139,0.0645,1.0
342,0.206,0.1765,1.0
343,0.123,0.0851,1.0
344,0.214,0.2,1.0
345,0.21,0.1667,1.0
346,0.157,0.125,1.0
347,0.194,0.1765,1.0
348,0.163,0.1034,1.0
349,0.178,0.0909,1.0
350,0.236,0.1739,1.0
351,0.242,0.1795,1.0
352,0.182,0.125,1.0
353,0.142,0.0588,1.0
354,0.006,0.0333,1.0
355,0.19,0.1176,1.0
356,0.132,0.075,1.0
357,0.189,0.0513,1.0
358,0.14,0.0938,1.0
359,0.145,0.2195,1.0
360,0.189,0.1136,1.0
361,0.141,0.0667,1.0
362,0.157,0.1429,1.0
363,0.179,0.125,1.0
364,0.204,0.1852,1.0
365,0.123,0.1724,1.0
366,0.137,0.1579,1.0
367,0.228,0.2121,1.0
368,0.175,0.1111,1.0
369,0.159,0.1176,1.0
370,0.311,0.2414,1.0
371,0.113,0.2333,1.0
372,0.192,0.1579,1.0
373,0.191,0.2,1.0
374,0.185,0.1379,1.0
375,0.242,0.1351,1.0
376,0.252,0.1579,1.0
377,0.166,0.2581,1.0
378,0.178,0.129,1.0
379,0.258,0.1905,1.0
380,0.258,0.1875,1.0
381,0.133,0.1351,1.0
382,0.218,0.1081,1.0
383,0.164,0.2069,1.0
384,0.198,0.1667,1.0
385,0.194,0.1351,1.0
386,0.17,0.16,1.0
387,0.178,0.1,1.0
388,0.142,0.093,1.0
389,0.219,0.0556,1.0
390,0.051,0.0645,1.0
391,0.236,0.1714,1.0
392,0.186,0.1071,1.0
393,0.148,0.1351,1.0
394,0.206,0.1064,1.0
395,0.211,0.1613,1.0
396,0.147,0.1429,1.0
397,0.004,0.0,1.0
398,0.167,0.1429,1.0
399,0.191,0.0811,1.0
400,0.207,0.1026,1.0
401,0.179,0.0968,1.0
402,0.144,0.1852,1.0
403,0.12,0.0952,1.0
404,0.19,0.075,1.0
405,0.122,0.186,1.0
406,0.219,0.125,1.0
407,0.153,0.0732,1.0
408,0.156,0.2143,1.0
409,0.123,0.0909,1.0
410,0.117,0.0769,1.0
411,0.127,0.1,1.0
412,0.323,0.2414,1.0
413,0.174,0.1176,1.0
414,0.141,0.1081,1.0
415,0.128,0.1429,1.0
416,0.174,0.1481,1.0
417,0.308,0.2222,1.0
418,0.181,0.1333,1.0
419,0.116,0.1,1.0
420,0.183,0.1538,1.0
421,0.22,0.1667,1.0
422,0.161,0.1471,1.0
423,0.037,0.0667,1.0
424,0.136,0.1176,1.0
425,0.085,0.0435,1.0
426,0.182,0.1316,1.0
427,0.173,0.0571,1.0
428,0.232,0.1613,1.0
429,0.009,0.0,1.0
430,0.183,0.1471,1.0
431,0.132,0.1212,1.0
432,0.192,0.1724,1.0
433,0.121,0.1034,1.0
434,0.206,0.093,1.0
435,0.091,0.1034,1.0
436,0.184,0.0714,1.0
437,0.207,0.1923,1.0
438,0.191,0.1538,1.0
439,0.179,0.1538,1.0
440,0.163,0.129,1.0
442,0.226,0.1923,1.0
443,0.147,0.1951,1.0
444,0.19,0.1538,1.0
445,0.145,0.1,1.0
446,0.183,0.1316,1.0
447,0.245,0.1935,1.0
448,0.174,0.1667,1.0
449,0.232,0.1923,1.0
450,0.204,0.1765,1.0
451,0.304,0.1562,1.0
452,0.402,0.3,1.0
453,0.174,0.2195,1.0
454,0.167,0.1795,1.0
455,0.151,0.1714,1.0
456,0.325,0.32,1.0
457,0.337,0.2571,1.0
458,0.19,0.15,1.0
459,0.329,0.25,1.0
460,0.184,0.1212,1.0
461,0.222,0.1667,1.0
462,0.256,0.2,1.0
463,0.184,0.1667,1.0
464,0.205,0.25,1.0
465,0.263,0.2778,1.0
466,0.245,0.2581,1.0
467,0.184,0.1176,1.0
468,0.287,0.2069,1.0
469,0.182,0.1176,1.0
470,0.196,0.25,1.0
471,0.289,0.25,1.0
472,0.275,0.2571,1.0
473,0.49,0.3056,1.0
474,0.215,0.1842,1.0
475,0.19,0.1613,1.0
476,0.269,0.0882,1.0
477,0.646,0.2857,1.0
478,0.328,0.2222,1.0
479,0.186,0.2069,1.0
480,0.223,0.2188,1.0
481,0.076,0.0556,1.0
482,0.196,0.1364,1.0
483,0.198,0.0741,1.0
484,0.19,0.1765,1.0
485,0.104,0.1053,1.0
486,0.211,0.1351,1.0
487,0.125,0.0769,1.0
488,0.221,0.0588,1.0
489,0.231,0.2121,1.0
490,0.169,0.1579,1.0
491,0.146,0.0667,1.0
492,0.161,0.1379,1.0
493,0.138,0.1667,1.0
494,0.188,0.1053,1.0
495,0.193,0.1429,1.0
496,0.145,0.0714,1.0
497,0.176,0.0909,1.0
498,0.191,0.0714,1.0
499,0.129,0.1111,1.0
500,0.241,0.1081,1.0
501,0.194,0.2188,1.0
502,0.063,0.0625,1.0
503,0.214,0.1818,1.0
504,0.124,0.037,1.0
505,0.169,0.1471,1.0
506,0.132,0.1176,1.0
507,0.195,0.1111,1.0
508,0.169,0.1081,1.0
509,0.216,0.0857,1.0
510,0.004,0.0,1.0
511,0.204,0.1212,1.0
512,0.096,0.0606,1.0
513,0.129,0.0667,1.0
514,0.179,0.1143,1.0
515,0.159,0.0667,1.0
516,0.195,0.0571,1.0
517,0.148,0.0769,1.0
518,0.182,0.1212,1.0
519,0.077,0.0857,1.0
520,0.198,0.125,1.0
521,0.21,0.2333,1.0
522,0.246,0.2222,1.0
523,0.172,0.0909,1.0
524,0.185,0.0769,1.0
525,0.192,0.1389,1.0
526,0.132,0.129,1.0
527,0.211,0.1034,1.0
528,0.143,0.122,1.0
529,0.182,0.129,1.0
530,0.106,0.0741,1.0
531,0.215,0.1212,1.0
532,0.208,0.2121,1.0
533,0.167,0.1429,1.0
534,0.214,0.1667,1.0
535,0.153,0.0968,1.0
536,0.214,0.2692,1.0
537,0.188,0.1951,1.0
538,0.209,0.2903,1.0
539,0.184,0.1892,1.0
540,0.187,0.28,1.0
541,0.159,0.0833,1.0
542,0.19,0.2333,1.0
543,0.114,0.129,1.0
544,0.171,0.1429,1.0
545,0.163,0.1538,1.0
546,0.167,0.1875,1.0
547,0.23,0.1795,1.0
548,0.164,0.1818,1.0
549,0.182,0.175,1.0
550,0.211,0.2059,1.0
551,0.227,0.1724,1.0
552,0.005,0.0345,1.0
553,0.137,0.1081,1.0
554,0.242,0.1724,1.0
555,0.187,0.0385,1.0
556,0.211,0.1622,1.0
557,0.057,0.0714,1.0
558,0.184,0.25,1.0
559,0.228,0.1379,1.0
560,0.211,0.1212,1.0
561,0.197,0.1071,1.0
562,0.159,0.1379,1.0
563,0.174,0.1471,1.0
565,0.125,0.1892,1.0
566,0.203,0.1622,1.0
567,0.196,0.1515,1.0
568,0.216,0.1111,1.0
569,0.144,0.069,1.0
570,0.198,0.1071,1.0
571,0.088,0.0357,1.0
572,0.186,0.0303,1.0
573,0.149,0.1143,1.0
574,0.148,0.0857,1.0
575,0.17,0.0857,1.0
576,0.116,0.0625,1.0
577,0.216,0.1081,1.0
578,0.167,0.0556,1.0
579,0.182,0.0588,1.0
580,0.039,0.0435,1.0
581,0.168,0.0714,1.0
582,0.16,0.1081,1.0
583,0.086,0.0606,1.0
584,0.163,0.025,1.0
585,0.154,0.0606,1.0
586,0.15,0.0741,1.0
587,0.147,0.0811,1.0
588,0.158,0.1667,1.0
589,0.097,0.0769,1.0
590,0.146,0.0541,1.0
591,0.132,0.0938,1.0
592,0.188,0.0857,1.0
593,0.055,0.0357,1.0
594,0.188,0.122,1.0
595,0.199,0.1389,1.0
596,0.024,0.0286,1.0
597,0.14,0.1143,1.0
598,0.076,0.0882,1.0
599,0.19,0.1351,1.0
600,0.187,0.1818,1.0
601,0.162,0.0714,1.0
602,0.199,0.1471,1.0
603,0.209,0.0833,1.0
604,0.172,0.0417,1.0
605,0.178,0.125,1.0
606,0.138,0.1176,1.0
607,0.241,0.1333,1.0
608,0.146,0.1786,1.0
609,0.151,0.125,1.0
610,0.123,0.125,1.0
611,0.402,0.2143,1.0
612,0.4,0.2895,1.0
613,0.228,0.2632,1.0
614,0.215,0.1136,1.0
615,0.154,0.1143,1.0
616,0.148,0.0968,1.0
617,0.129,0.0357,1.0
618,0.168,0.225,1.0
619,0.173,0.1667,1.0
620,0.208,0.1429,1.0
621,0.175,0.1765,1.0
622,0.2,0.122,1.0
623,0.158,0.0667,1.0
624,0.271,0.1875,1.0
625,0.144,0.1333,1.0
626,0.204,0.25,1.0
627,0.189,0.0556,1.0
628,0.18,0.1724,1.0
629,0.169,0.1613,1.0
630,0.032,0.037,1.0
631,0.151,0.15,1.0
632,0.071,0.0968,1.0
633,0.25,0.2683,1.0
634,0.165,0.1481,1.0
635,0.217,0.1892,1.0
636,0.18,0.1613,1.0
637,0.167,0.1364,1.0
638,0.294,0.2222,1.0
639,0.228,0.1026,1.0
640,0.171,0.1842,1.0
641,0.195,0.186,1.0
642,0.208,0.122,1.0
643,0.227,0.1579,1.0
644,0.174,0.1786,1.0
645,0.276,0.2571,1.0
646,0.163,0.1714,1.0
647,0.145,0.24,1.0
648,0.383,0.2326,1.0
649,0.209,0.125,1.0
650,0.201,0.1951,1.0
651,0.179,0.2647,1.0
652,0.186,0.1818,1.0
653,0.345,0.2424,1.0
654,0.193,0.2609,1.0
655,0.156,0.125,1.0
656,0.321,0.1795,1.0
657,0.17,0.1667,1.0
658,0.158,0.1333,1.0
659,0.252,0.2286,1.0
660,0.187,0.1923,1.0
661,0.21,0.2162,1.0
662,0.241,0.1136,1.0
663,0.198,0.1026,1.0
664,0.152,0.1818,1.0
665,0.289,0.1463,1.0
666,0.171,0.125,1.0
667,0.133,0.05,1.0
668,0.187,0.0286,1.0
669,0.132,0.0625,1.0
670,0.124,0.1562,1.0
671,0.184,0.0667,1.0
672,0.181,0.04,1.0
673,0.156,0.0968,1.0
674,0.08,0.0741,1.0
676,0.159,0.1515,1.0
677,0.292,0.1176,1.0
678,0.108,0.125,1.0
679,0.173,0.129,1.0
680,0.19,0.1471,1.0
681,0.171,0.1053,1.0
682,0.117,0.1111,1.0
683,0.205,0.1081,1.0
684,0.137,0.1429,1.0
685,0.259,0.1562,1.0
686,0.229,0.0952,1.0
687,0.169,0.0625,1.0
688,0.193,0.1724,1.0
689,0.153,0.1842,1.0
690,0.122,0.1481,1.0
691,0.29,0.1351,1.0
692,0.145,0.1515,1.0
693,0.193,0.129,1.0
694,0.278,0.1515,1.0
695,0.226,0.1667,1.0
696,0.187,0.0952,1.0
697,0.198,0.1707,1.0
698,0.127,0.2143,1.0
699,0.245,0.2222,1.0
700,0.19,0.1351,1.0
701,0.167,0.1351,1.0
702,0.136,0.1481,1.0
703,0.221,0.1786,1.0
704,0.19,0.1818,1.0
705,0.165,0.2,1.0
706,0.25,0.2432,1.0
707,0.28,0.1951,1.0
708,0.217,0.25,1.0
709,0.226,0.2414,1.0
710,0.212,0.1333,1.0
711,0.17,0.0833,1.0
712,0.176,0.119,1.0
713,0.154,0.0417,1.0
714,0.191,0.1389,1.0
715,0.078,0.0769,1.0
716,0.179,0.0556,1.0
717,0.162,0.0769,1.0
718,0.065,0.0645,1.0
719,0.195,0.2,1.0
720,0.182,0.15,1.0
721,0.169,0.16,1.0
722,0.228,0.129,1.0
723,0.233,0.2,1.0
724,0.139,0.1818,1.0
725,0.004,0.0,1.0
726,0.167,0.1562,1.0
727,0.17,0.1333,1.0
728,0.235,0.1842,1.0
729,0.246,0.0952,1.0
730,0.182,0.1842,1.0
731,0.236,0.2,1.0
732,0.155,0.1613,1.0
733,0.187,0.0909,1.0
734,0.15,0.1111,1.0
735,0.172,0.1562,1.0
736,0.09,0.0323,1.0
737,0.15,0.0541,1.0
738,0.157,0.2059,1.0
739,0.168,0.1026,1.0
740,0.17,0.1,1.0
741,0.103,0.1053,1.0
742,0.066,0.0312,1.0
743,0.192,0.1143,1.0
744,0.134,0.1613,1.0
745,0.004,0.0,1.0
746,0.174,0.0345,1.0
747,0.171,0.027,1.0
748,0.004,0.0,1.0
749,0.185,0.0968,1.0
750,0.003,0.0,1.0
751,0.173,0.0571,1.0
752,0.209,0.1034,1.0
753,0.154,0.125,1.0
754,0.192,0.08,1.0
755,0.219,0.1739,1.0
756,0.219,0.0789,1.0
757,0.184,0.0741,1.0
758,0.186,0.0571,1.0
759,0.088,0.0357,1.0
760,0.221,0.1,1.0
761,0.178,0.1591,1.0
762,0.131,0.1481,1.0
763,0.219,0.1429,1.0
764,0.144,0.1852,1.0
765,0.178,0.1852,1.0
766,0.118,0.1304,1.0
767,0.039,0.087,1.0
768,0.221,0.2093,1.0
769,0.194,0.2432,1.0
770,0.181,0.25,1.0
771,0.248,0.2653,1.0
772,0.196,0.2571,1.0
773,0.185,0.1,1.0
774,0.179,0.129,1.0
775,0.214,0.2,1.0
776,0.18,0.1333,1.0
777,0.244,0.2727,1.0
778,0.189,0.0811,1.0
779,0.188,0.1944,1.0
780,0.195,0.3056,1.0
781,0.206,0.1389,1.0
782,0.231,0.2727,1.0
783,0.197,0.1429,1.0
784,0.154,0.1071,1.0
785,0.154,0.16,1.0
786,0.159,0.125,1.0
787,0.193,0.1731,1.0
788,0.2,0.1613,1.0
789,0.177,0.1111,1.0
790,0.207,0.2051,1.0
791,0.227,0.119,1.0
792,0.155,0.075,1.0
793,0.198,0.1471,1.0
794,0.201,0.1667,1.0
795,0.239,0.2059,1.0
796,0.209,0.1081,1.0
797,0.199,0.1935,1.0
798,0.132,0.1905,1.0
799,0.178,0.069,1.0
800,0.144,0.0625,1.0
801,0.174,0.1667,1.0
802,0.205,0.1364,1.0
803,0.14,0.087,1.0
804,0.196,0.1429,1.0
805,0.186,0.1923,1.0
806,0.209,0.1481,1.0
807,0.196,0.1579,1.0
808,0.193,0.2059,1.0
809,0.166,0.1667,1.0
810,0.175,0.2075,1.0
811,0.223,0.2963,1.0
812,0.128,0.1212,1.0
813,0.191,0.1034,1.0
814,0.194,0.1538,1.0
815,0.154,0.1579,1.0
816,0.195,0.1892,1.0
817,0.186,0.1111,1.0
818,0.236,0.1562,1.0
819,0.156,0.0588,1.0
820,0.184,0.1154,1.0
821,0.172,0.1613,1.0
822,0.176,0.1667,1.0
823,0.135,0.0357,1.0
824,0.171,0.0286,1.0
825,0.215,0.0789,1.0
826,0.195,0.1389,1.0
827,0.187,0.1818,1.0
828,0.2,0.1176,1.0
829,0.103,0.1111,1.0
830,0.166,0.0645,1.0
831,0.128,0.1026,1.0
832,0.163,0.1471,1.0
833,0.204,0.1,1.0
834,0.229,0.119,1.0
835,0.191,0.1667,1.0
836,0.181,0.125,1.0
837,0.191,0.1562,1.0
838,0.168,0.1053,1.0
839,0.084,0.1613,1.0
840,0.064,0.125,1.0
841,0.09,0.1,1.0
842,0.211,0.1034,1.0
843,0.141,0.0556,1.0
844,0.137,0.1034,1.0
845,0.155,0.1,1.0
846,0.247,0.2188,1.0
847,0.165,0.0882,1.0
848,0.041,0.0526,1.0
849,0.195,0.0789,1.0
850,0.153,0.1034,1.0
851,0.216,0.125,1.0
852,0.229,0.0938,1.0
853,0.183,0.12,1.0
854,0.172,0.0541,1.0
855,0.157,0.1818,1.0
856,0.19,0.1515,1.0
857,0.231,0.2286,1.0
858,0.205,0.1212,1.0
859,0.127,0.1481,1.0
860,0.159,0.0455,1.0
861,0.185,0.1429,1.0
862,0.14,0.1892,1.0
863,0.215,0.1613,1.0
864,0.12,0.1081,1.0
865,0.215,0.1714,1.0
866,0.195,0.1818,1.0
867,0.183,0.1562,1.0
868,0.118,0.1316,1.0
869,0.16,0.125,1.0
870,0.205,0.2059,1.0
871,0.228,0.225,1.0
872,0.232,0.1739,1.0
873,0.206,0.2059,1.0
874,0.212,0.2162,1.0
875,0.177,0.1852,1.0
876,0.211,0.25,1.0
877,0.156,0.1562,1.0
878,0.227,0.2941,1.0
879,0.191,0.1714,1.0
880,0.222,0.1667,1.0
881,0.165,0.2222,1.0
882,0.151,0.0435,1.0
883,0.158,0.2286,1.0
884,0.206,0.0645,1.0
885,0.163,0.1,1.0
886,0.209,0.2,1.0
887,0.137,0.0833,1.0
888,0.229,0.1333,1.0
889,0.204,0.1786,1.0
890,0.169,0.1154,1.0
891,0.184,0.2059,1.0
892,0.005,0.04,1.0
893,0.21,0.1538,1.0
894,0.196,0.0857,1.0
895,0.147,0.0513,1.0
896,0.18,0.1538,1.0
897,0.213,0.0667,1.0
898,0.237,0.1842,1.0
899,0.162,0.1176,1.0
900,0.148,0.125,1.0
901,0.2,0.1176,1.0
902,0.152,0.0769,1.0
903,0.2,0.125,1.0
904,0.207,0.1667,1.0
905,0.127,0.0714,1.0
906,0.115,0.0741,1.0
907,0.173,0.2308,1.0
908,0.239,0.0976,1.0
909,0.169,0.1154,1.0
910,0.123,0.0882,1.0
911,0.082,0.12,1.0
912,0.167,0.1071,1.0
913,0.18,0.1389,1.0
914,0.176,0.1176,1.0
915,0.156,0.1786,1.0
916,0.174,0.0938,1.0
917,0.182,0.1026,1.0
918,0.193,0.1538,1.0
919,0.081,0.0357,1.0
920,0.202,0.1034,1.0
921,0.192,0.24,1.0
922,0.092,0.1111,1.0
923,0.172,0.0392,1.0
924,0.004,0.0,1.0
925,0.182,0.1364,1.0
927,0.178,0.2059,1.0
928,0.151,0.1429,1.0
929,0.091,0.1333,1.0
930,0.177,0.0769,1.0
931,0.226,0.069,1.0
932,0.151,0.1714,1.0
933,0.067,0.0625,1.0
934,0.183,0.2121,1.0
935,0.228,0.1707,1.0
936,0.184,0.2414,1.0
937,0.123,0.0714,1.0
938,0.103,0.1053,1.0
939,0.187,0.2069,1.0
